点明 天 <number> 点半 的 闹钟	Alert
播放 凯叔 讲 故事 黑 猫 警长	Media
你 会 爱上 谁	Chat
把 空气 净化器 调到 <number> 档	Allcontrol
我们 睡觉 去 啦 ， 拜拜	Allcontrol
今天 大盘 怎么 啊	Stock
广东 说 英语 怎么 说	Translator
g101 次列车 几 点 现在 几 点 开车	Train
我 明天 出门 需要 带 伞 吗	Weather
讲 <number> 首 儿童 故事 大灰狼 雨	Media
你 是 个 坏 孩子 啊	Chat
洛阳市 中级 人民 法院	Baike
在 <number> 的 冒	Chat
我 看 下 哪儿 床垫 有 活动 ， 再 买 了	Shopping
云飞 现在 在 哪	Media
中国 中车 今天 的 股价 是 多少	Stock
我 的 心 英语 怎么 翻译	Translator
k60 到 山海关 时 是 几天	Train
天气 预报 今天 怎么样	Weather
两 分钟 叫醒 我	Alert
讲 个 兔 宝贝 的 故事	Media
这个 真的 挺 好 啊	Chat
休眠 听 不 懂 人 话	Chat
打开 小 夜灯 ， 调整 到 蓝色	Allcontrol
vb33658358484 为什么 查 不 到 单号	Shopping
唱 <number> 首 abc d	Media
明天 早上 <number> 点钟 闹铃 设置	Alert
万科 a 今天 的 股价 是 多少	Stock
今天 多少 是 阴历 初 几	Time
爸爸 用 英语 怎么 说 啊	Translator
到 几 点 到 山海关	Train
连 早上 <number> 点钟 叫 我 起床	Alert
讲 个 关于 月亮 的 故事	Media
帮 我 把 窗帘 打开	Allcontrol
我 的 手机 今天 上午 到 吗	Shopping
蔡琴 文明 旧 梦	Media
换 首 歌 了	Allcontrol
中国 银行 昨天 的 收盘 价	Stock
北京 到 休斯敦 高铁	Train
兰州 今天 的 天气 怎么样	Weather
<number> 分钟 后 提醒 我 的 fans	Alert
讲 个 小品 不 差 钱	Media
觉得 我 漂亮 吗	Chat
天秤座 的 故事 不 是 植物 大战 僵尸 啊	Chat
打开 电视 天线 宝宝	Allcontrol
介绍 下 福建 工程 学院	Baike
<number> 个 口味 的	Chat
马三立 的 逗 你 玩儿	Media
叮咚 音箱 可以 打 电话 吗	Shopping
连续 唱 宝贝 去 哪儿	Media
查 一下 <number_6d> 的 价格	Stock
蒙特利尔 几 点 钟	Time
你 知道 英语 怎么 说	Translator
经由 长春 的 动车 最 晚 几 点 出发	Train
南京 今天 的 气温	Weather
定 个 闹钟 再 <number> 个 小时 后	Alert
讲 个 好听 的 故事	Media
你 能 听 白话 吗	Chat
你 妈 个 鸡巴	Chat
打开 小 夜灯 ， 插 稻子	Allcontrol
介绍 一下 常州 纺织 服装 职业 技术 学院	Baike
包括 最 新 的 新闻	News
蛟龙 苏 健康 广播	Media
我 买 蓝牙 音响 到 哪 了	Shopping
股票 博信 股份 的 代码 是 什么	Stock
北京 和 农历 腊月 <number> 是 哪天	Time
节日 的 英语 怎么 说 ?	Translator
北京 的 高铁 和 上海 最早 几 点 开车	Train
明天 绵阳 的 天气	Weather
三点钟 叫 我 起床	Alert
讲 故事 就 是 讲 故事 吧	Media
也 就 是 现在 吧	Chat
叮咚 叮咚 打开 鱼缸 灯	Allcontrol
c 罗 是 谁	Baike
深圳 都 是 新闻 联播	News
粉红 猪 小妹 在线 收听 喜马拉雅	Media
我 的 订单 明天 下午 能 到 不	Shopping
因量 大 点 儿	Allcontrol
正 元 智慧 的 股票	Stock
端午 <number> 是 哪天	Time
你 在 干 什么 用 英语 怎么 说	Translator
g601 多久 到 南京 ?	Train
明天 淮安 的 天气	Weather
取消 明天 <number> 点 的 闹钟	Alert
一直 讲 寒号鸟 的 故事	Media
你 怎么 这么 白痴	Chat
小 夜灯 调 到 绿色	Allcontrol
介绍 下马 未 都	Baike
查 下 新闻 广播	Media
呵呵 呵呵 哈哈哈哈 呵呵	Chat
帮 我 看 一下 我 的 货 到 哪里 了	Shopping
用 你 的 真心话 我 的 电话 号码	Media
打 的 大 点 声音 声音 大 一点点	Allcontrol
北京 和 东京 的 时差 是 小时	Time
翻译 今天 是 阴历 多少	Translator
今天 到达州 的 火车 几 点 出发	Train
计时 两 小时 后 提醒 我	Alert
那 叫 个 故事	Media
你 是 个 大 笨蛋	Chat
介绍 一下 六安市 解放 路 小学	Baike
可以 帮忙 查 一下 我 的 物品 到 哪里 了	Shopping
跑马 溜溜 的 山 上	Media
下 <number> 个 下 <number> 个 故事	Allcontrol
农历 <number> 是 几号	Time
音乐 的 英语 怎么 说	Translator
今天 北京 的 到 长春 的 动车 最 晚 几 点 出发	Train
明天 天气 晴 天气 情况	Weather
<number> 点半 不 要 叫 我 起床	Alert
青蛙 王子 的 故事	Media
发展 地区 有 雨 没 雨	Chat
介绍 一下 漯河 医学 高等 专科 学校	Baike
播放 陕西 交通 音乐台	Media
我 的 东西 还 没有 到 吗	Shopping
<number> 后 初中 听 过 的 歌曲	Media
请 把 我 的 给 我 帮 我 放 起来	Allcontrol
罗顿 发展 表现 怎么样	Stock
端午节 什么 时候 是 端午	Time
崔龙飞 用 英语 怎么 说	Translator
上海 的 火车 几 点 钟	Train
哈尔滨 明天 的 天气 预报	Weather
放 <number> 首 儿童 故事 吧	Media
你 tmd 闭嘴 睡觉	Chat
把 小 夜灯 调 成 白色 的	Allcontrol
oh my lady 妈咪 呗呗吼	Chat
给 我 讲 <number> 个 月 与 岳云鹏 的 相声	Media
我 的 手机 何时 发货 给我	Shopping
放 <number> 首 小 毛姑 叫 我 来踩 姑娘	Media
关闭 怎么 办 啊	Allcontrol
休斯敦 现在 几 点 了 今天	Time
天空 的 英语 怎么 说	Translator
今天 京东 上海 的 高铁 最早 几 点	Train
早上 <number> 点半 叫 我 起床	Alert
用 英语 讲 <number> 个 故事 来 听	Media
不 懂 人 话	Chat
介绍 一下 哈佛 大学	Baike
宋小宝 的 小品 相亲	Media
我 要 买 东西	Shopping
错 ， 错 ， 错夜 篮板	Media
再 唱 <number> 遍 上 <number> 个 哥	Allcontrol
达卡 现在 几 点 儿	Time
我 考 了 英文 怎么 说 啊	Translator
今年 到 北京 的 高铁 最早 几 点	Train
海安县 ， 今天 的 天气	Weather
我 要 听 所有 的 少儿 故事	Media
还 没 睡觉 啊	Chat
我 在 播放 今天 的 新闻 资讯	News
亲 ， 能 帮 我 查询 看看 物流 到 哪 了 吗	Shopping
尊尼 罗文 世间 始终 你好 歌唱	Media
天和 防务 的 股票	Stock
春节 放 几 天 假 呀	Time
公共 汽车 英语 怎么 说	Translator
北京 到 合肥 的 火车	Train
淮安 的 今天 天气	Weather
不 唱 情歌 叮咚 叮咚 大王 叫 我 来 巡 山	Alert
盗墓 笔记 ， 故事 汇	Media
<number> × <number> 的 多少	Calculator
明天 明天 要 带 什么	Chat
打开 小 夜灯 ， 调 成 黄色	Allcontrol
什么 是 小米 max	Baike
今天 的 新闻 今天 的 新闻	News
我 要 <number> 个 电 的 苍蝇拍	Shopping
调 小 风调 小 声音 调 小声	Allcontrol
东湖 高新 的 股票 涨 了 没有 啊	Stock
北京 到 东京 的 时差	Time
教学 用 英语 怎么 说	Translator
北京 到 伦敦 最早 几 点 车	Train
明天 我 用 了 雨伞 吗	Weather
7:45 叫 我 起床	Alert
你 漂亮 还 是 我 漂亮	Chat
为啥 突然 套马 杆	Chat
明年 一月 有 什么 娱乐 新闻	News
昨天 买 的 试喝杯 ， 明天 快递 能 到 不	Shopping
不 要 在 我 的 生活 撒 盐	Media
声音 开 到 <number>	Allcontrol
天银 机电 股价 多少 钱	Stock
翻译 一下 听 今天 天气 怎么样	Translator
k6060 几 点 钟 到 山海关	Train
沈阳 的 天气 怎么样	Weather
六点 提醒 我 <number> 点半 提醒 我	Alert
你 会 不 会 洗 衣服 呀	Chat
介绍 一下 北京 华联 综合 超市 股份 有限 公司	Baike
让 喜马拉雅 播放 电台	Media
我 的 旺仔 牛奶 到 哪里 啦	Shopping
布里斯托 现在 股价 是 多少	Stock
感恩节 是 几 天 假	Time
翻译 一下 我 喜欢 喝水	Translator
北京 到 开封站 最晚 几点	Train
今天 污染 指数 是 多少	Weather
<number> 点 <number> 刻 叫 我 起床	Alert
给 领导 讲 个 故事	Media
我 不 知道 那 事儿	Chat
打开 今日 头条 ， 最近 有 什么 新闻 ?	News
郭德纲 你 要 高雅	Media
我 想 要 幼儿 胶囊	Shopping
谁 不 说 咱 家乡 好 啊	Media
这 首 歌 作者 是 谁	Allcontrol
给 我 查 一下 科大讯飞 的 股票 价格	Stock
几 点 钟 啊 几 点 钟 啊	Time
翻译器 做 <number> 个 试验	Translator
北京 到 上海 高铁	Train
请 明天 的 天气 情况 是 咋样 的 啊	Weather
下午 1:50 叫 我	Alert
你 暗恋 过 谁 啊	Chat
介绍 一下 四川 托普 信息 技术 职业 学院	Baike
安徽 新闻 广播 第三 个	Media
我 的 手链 到 哪里 了	Shopping
能 别 再 唱歌	Allcontrol
今天 京东 的 股价 是 多少	Stock
现在 几 年 几 月 几 分 几 秒	Time
我 想 去 上海 人民 广播 电台 英语 怎么 说	Translator
明天 从 北京 到 上海 的 高铁 最晚 几 点 出发	Train
<number> 点半 再 提醒 我	Alert
我 想 听 到 巴宝莉 的 故事	Media
我 要 怎么 了	Chat
我 打开 客厅 灯带	Allcontrol
给 我 放 个 月 云鹏 的 小品	Media
我 想 取消 退款 申请	Shopping
但是 经典 的 歌曲	Media
暂停 两 个 音乐 吵	Allcontrol
中国 国贸 的 流通 市值 是 多少	Stock
帮 我 翻译 一下 广东 广州	Translator
天津 到达州 的 火车 几 点 出发 到 多少	Train
大后 后天 有没有 雨	Weather
<number> 点半 提醒 我	Alert
我 要 听 英语 故事	Media
iphone 是 神经病 吗	Chat
我 想 买 3l	Shopping
今天 中国 石油 股票 最高 多少 钱	Stock
现在 北京 几 点 了	Time
明年 的 中秋节 最 早 什么 假期	Train
为什么 这 <number> 天 会 下雨 呢	Weather
我 想 听 故事 的	Media
<number> 开 <number> 次方 等于 多少	Calculator
只是 刚才 我 不 知道 不 打 的 都 特别 快 第一 步 按 那 个 东方 不 走 的 话	Chat
<number> 首 难听 死 啦	Chat
我 让 小狗 开始 烧水	Allcontrol
前 <number> 号 的 新闻	News
郭德纲 我 要 奋斗	Media
<number> 加 3t 的 充电头 哪儿 买	Shopping
请 播放 小 木马	Media
音量 调 到 了 <number>	Allcontrol
天玑 科技 股价 多少 钱	Stock
明年 和 假期 怎么 放	Time
你 不 怕 我 让 她 翻译 一下	Translator
明天 有 没 有 到 北京 的 火车票	Train
亲爱 的 北京 天气 预报 怎样	Weather
d 张云东 讲 个 鬼 故事	Media
爱情 是 <number> 种 残缺 的 美	Chat
什么 都 不 懂	Chat
把 净化器 射程 最 低档	Allcontrol
放 新闻 海峡 两 岸	News
秒杀 页面 在 哪	Shopping
播放 b.o.b 的 歌	Media
河北 梆子 四郎 探母	Allcontrol
六月 初五 是 哪 天	Time
翻译 一下 ， 我 明天 要 去 考试	Translator
北京 天到 上海 的 动车 最早 几 点 开车	Train
成龙 ， 今天 的 天气 怎么样	Weather
<number> 分钟 后 叫 我 起床	Alert
一大早 就 见到 我 之后 你 就 逼 着 我 四处 打 电话	Chat
介绍 下 厦门 理工 学院	Baike
我 听 上海 新闻	News
帮 我 播放 音乐 广播	Media
我 想 买 个 自行车	Shopping
电动 电动 唱 刘德华 的 歌	Media
万圣节 是 几 月	Time
出租车 的 英文 怎么 念	Translator
北京 到 长春 的 动车 最 晚 几 点 钟 时间	Train
明天 灵 山 天气 如何	Weather
明天 早上 <number> 点钟 的 闹钟 删除	Alert
我 的 快件 到 了 吗	Shopping
船舶 今天 的 股价	Stock
几 天 到 明年 的 情人节	Time
明天 几 点 了 英语 怎么 说	Translator
经由 北京 去 上海 最早 几 点 开车	Train
青岛 周日 天气 怎么样	Weather
讲 故事 小美人 鱼	Media
你 为什么 不 回答 我 的 话	Chat
你 脑子 有 火 了 吧 ， 是 不 是 神经病	Chat
咚咚咚 ， 小来 哥咯	Chat
评书 <number> 年 风云	Media
有 龙虾 吃 吗	Shopping
就 是 明月 主题曲	Media
休息 吧 石进 钢琴曲	Allcontrol
圭亚那 几 点 钟	Time
樱桃 用 英语 怎么 说	Translator
g <number> 到 北京 的 高铁 最早 几 点	Train
下午 <number> 点 的 闹钟	Alert
不 听话 不 听话 有 我 呀	Chat
关闭 我 的 空调	Allcontrol
介绍 一下 安徽 商贸 职业 技术 学院	Baike
放 点儿 娱乐 新闻	News
郭德纲 和 于谦 的 相声	Media
我 的 货 到 哪	Shopping
开始 放 音乐 吧	Allcontrol
<number> 年 <number> 月 <number> 号 股价 多少	Stock
达卡 现在 几 点 钟	Time
现在 几 点 了 英语 怎么 说 的	Translator
北京 到 南昌 的 高铁 最早 几 点	Train
你 那 边 东 今天 天气 怎么样	Weather
明天 早上 <number> 点 给 我 定一 闹钟 ， 大声 点	Alert
你 能 播放 狼 和 小羊 的 故事 吗	Media
我 想 在 吗	Chat
不 要 说 个 话 啊	Chat
介绍 一下 湖南 环境 生物 职业 技术 学院	Baike
帮 我 查 一下 最近 有 哪些 关于 奋达 科技 的 新闻	News
单田芳 老师 的 评书	Media
啥 时候 到 货 呢 总要 有 个 时间	Shopping
播放 了 哥 吧	Media
电量 调 至 3%	Allcontrol
g1559 到 北京 几点	Train
今天 北京 天气 如何	Weather
我 要 听 别	Media
你 脑子 进水 了 吧	Chat
明年 一月 有 什么 财经 新闻	News
我 的 快递 物流 不 知道 咋回事	Shopping
现在 纽约 几 点 了	Time
西涌江 英语 怎么 说	Translator
k60 到 山海关 时 是 几 点 到 的	Train
北京 今天 的 天气 质量 怎么样	Weather
今天 早上 7:50 叫 我 起床	Alert
<float> + <number> 等于 <number> 等于 几	Calculator
为什么 眼睛 能 看见 东西	Chat
看来 你 是 傻子	Chat
播放 经济 广播 今吉林 经济 广播	Media
现在 的 快递 单号 查 不 到 物流	Shopping
股票 安通 控股 的 代码 是 什么	Stock
刚才 几 点 钟	Time
枕头 的 英语 怎么 说	Translator
深圳 从 北京 到 上海 的 高铁 最早 几 点	Train
金顶 今天 天气 怎么样	Weather
请 提醒 我 7:20 起床	Alert
给 我 说 个 西游记 的 故事	Media
他 得 翻倍 了	Chat
你 wifi 名字 是 什么	Chat
你 知道 什么 是 锦绣缘 吗	Baike
不安 棒 棒 棒 棒	Chat
单田芳 白 眉 大侠	Media
我 还 有 <number> 件 衣服 没有 发货	Shopping
最 好听 的 歌	Media
<number> 分钟 后 关机	Allcontrol
端午节 假期 怎么 放	Time
翻译 一下 苹果 的 英语 怎么 说	Translator
g101 次列车 几 点 到 要 开车 时间	Train
五点整 提醒 我 系 <number> 首 啦	Alert
放 <number> 个 神笔马良 的 故事	Media
想 知道 蔡依林 的 新闻	News
<number> 就 是 什么 时候 嗯	Chat
我 想 买 五菱 荣光 正负驾 脚垫	Shopping
东京 几 点 了	Time
翻译 今天 是 时差	Translator
z1 几 点 到 南京	Train
今天 韩国 多少 度	Weather
半 个 小时 后 提醒 我	Alert
讲 个 成语 故事 叶公好龙	Media
你 会 做爱 吗	Chat
你 的 功能 好 少 啊	Chat
给 我 讲 评书 丢失 的 幸运儿	Media
能 帮 我 查 下 蛋糕 到 哪里 了	Shopping
再 稍微 大 一点点 声音	Allcontrol
今天 大盘 股市 怎么样	Stock
毛里求斯 现在 几 点	Time
很 纯 ， 英文 怎么 说	Translator
北京 到 上海 的 高铁 最早 几 点 出发	Train
叫 你 起床 了	Alert
你 会 说 睡前 故事 吗	Media
难听 死 了 刚才 那 首	Chat
看 着 新闻 有 什么 用	News
我 想 要 学习型 遥控器	Shopping
明年 腊八 是 什么 时候	Time
叮咚 叮咚 ， 小狗 用 英文 怎么 说	Translator
<number> 几 点 钟 到 山海关	Train
明天 早上 <number> 点 提醒 我 起床	Alert
讲 个 白雪 公主	Media
你 觉得 我 这 个 人 怎么样	Chat
帮 我 开 电视 啊 ， 叮当	Allcontrol
京东 播 一下 今日 新闻	News
他 又 不 是 那 种	Chat
<float> 广西 交通 音乐台	Media
想 买 汇源 牌 水果汁 橙汁	Shopping
光 卖 彩虹糖 的 梦	Media
请 把 音量 放 得 大 一些	Allcontrol
北京 天和 东京 时差 多少	Time
<number> 华 是 用 英语 怎么 说	Translator
京东 到 上海 最早 几 点 开车	Train
<number> 月 <number> 号 马鞍山 天气	Weather
今天 早上 <number> 点半 叫 我 起床	Alert
你 喜欢 苹果 吗	Chat
为什么 不 给 我 唱歌	Chat
今天 的 <number> 场 新闻	News
播放 中国 财经 广播	Media
帮 我 查 一下 快递 到 了 嘛	Shopping
下 个 月 怎么 节气	Time
跟 青年 翻译 成 英文	Translator
几 点 到 伦敦 时差 多少	Train
今天 龙 游 天气 怎么样	Weather
叮当 18:10 提醒 我	Alert
快 点 找 张震 的 鬼 故事	Media
也 是 <number> 个 好 男儿	Chat
你 是 个 猪 记得 吗 他	Chat
介绍 一下 上海 电气 集团 股份 有限 公司	Baike
逻辑 思维 最 新 的 逻辑 思维	Media
手机 秒杀 活动 什么 时候 开始	Shopping
王力宏 和 方大同 不漏	Media
暂停 叮咚 叮咚 警方 容祖儿 挥 着 翅膀 的 女孩	Allcontrol
今天 股票 涨 了 么	Stock
清明 的 是 几 号	Time
北京 到 上海 的 高铁 最 早 啥 时间	Train
后天 出去 出门 要 带 伞 吗	Weather
明天 <number> 点钟 起床	Alert
讲 个 故事 跟 葫芦 娃 的 故事	Media
你 有 病 啊	Chat
介绍 一下 什么 是 骗线	Baike
我 要 听取 新闻	News
我 刚 买 的 <number> 件 衣服 还 没 到 货 啊	Shopping
<number> 分钟 后 关闭 小白 第三 个 开关	Allcontrol
今天 天 现在 几 点	Time
帮 我 翻译 一下 电视机	Translator
明天 从 北京 到 上海 的 高铁 最早 穿 几 点	Train
播放 喜马拉雅 电台 老梁 故事 汇	Media
我 要 找 杀虫剂 杀	Shopping
彩虹 的 约定 的 约定	Media
非常 一点 声音 小 一点 声音 小 一点	Allcontrol
了 和 纽约 时差 是 多少	Time
我 的 用 英语 怎么 说	Translator
g601 多久 到 南京 了	Train
再 说 一下 天气 预报	Weather
一点 <number> - <float> 十分 提醒 我	Alert
老婆 不 开心 讲 个 笑话	Media
你 会 不 会 说 感动 话	Chat
怎么 听 不 懂 海南 话 呀	Chat
介绍 一下 红楼梦 的 结局	Baike
收听 <number> 交通 之 声	Media
我 要 买 情侣装	Shopping
放 几 天 假	Time
赵建 是 个 大 怀抱 ， 用 英语 怎么 说	Translator
从 泰安 到 北京 最早 几 点 开车	Train
明天 的 天气 预报 怎么样	Weather
明天 上午 <number> 点 提醒 我 寄 快递	Alert
我 没 说 什么	Chat
把 客厅 大灯 打开	Allcontrol
你 知道 青海湖 吗 ?	Baike
给 我 播放 喜马拉雅 的 时间 管理	Media
我 这边 查 不 了 请 帮 我 查 一下 货 到 那里 了	Shopping
播放 <number> 首 革命 的 歌	Media
时光 不 老 ， 我们 不 散 雨宗林	Allcontrol
泰格 医药 股价 多少 钱	Stock
你 在 哪儿 翻译 成 英文	Translator
下 星期 从 北京 到 北京 的 高铁 最早 几 点	Train
泉州 昨天 天气 如何	Weather
<number> 分钟 好 不 好 <number> 分钟 提醒 我	Alert
花 可 讲 故事	Media
那 我 是 谁 你 知道 我 是 谁 吗	Chat
你 很 讨厌 你 知道 吗	Chat
打开 灯 电源 ， 打开 把 台灯 电源 打开	Allcontrol
介绍 一下 北京 理工 大学	Baike
收听 今天 的 新闻	News
商品 能够 次日 到达 吗	Shopping
美国 时间 是 几	Time
恭喜发财 ， 万事如意 ， 祝 你 生日 快乐 翻译	Translator
g <number> 到 南京 么	Train
七点钟 叫 我 起床	Alert
讲 个 故事 白雪 公主	Media
你 妹 有 嘴巴 你 怎么 能 说话	Chat
把 空气 净化器 设置 为 自动 模式	Allcontrol
介绍 一下 四川 航天 职业 技术 学院	Baike
可以 帮 我 查查 到 哪里 了 吗	Shopping
把 声音 调 到 最 少	Allcontrol
上海 是 农历 多少	Time
工具 工具 的 英语	Translator
现在 上海 的 动车 最早 几 点 开车	Train
葫芦 岛 几 点 下雨	Weather
<number> 秒钟 后 叫 我	Alert
作业 没 写完 ， 明天 怎么 帮 你	Chat
回 信息 你 会 死	Chat
把 空调 设置 为 高速 模式	Allcontrol
介绍 一下 河南 经贸 职业 学院	Baike
我 今天 的 新闻	News
他 现在 满 脑子	Chat
规划 了 中央 人民 广播 电台 儿童	Media
我 买 的 东西 什么 时间 能 发出 货	Shopping
黄习 尘话 咱们 结婚 吧	Media
今天 星期 几 年	Time
失望 的 英文 怎么 说	Translator
北京 到 上海 的 高铁 最 晚 几时 间	Train
今天 福州 天气 怎么样	Weather
<number> 个 小时 后 提醒 我	Alert
你 知道 1+1 等于 几	Calculator
为什么 不 唱 啊	Chat
点灯 天 都 关机	Allcontrol
新闻 播 <number> 段 新闻	News
<number> 播放 净空 法师 大乘	Media
怎么 华为 手机 从来 不 参加 秒杀 活动 啊	Shopping
沪 深 <number> 指数 是 多少	Stock
请问 现在 几 点 的	Time
手表 用 英语 怎么 说	Translator
后天 到 北京 的 高铁 最早 开车 时间	Train
三亚 的 天气 怎么样 三亚 今天 的 天气 怎么样	Weather
7:23 叫 我 起床	Alert
给 我 讲 个 鬼 故事	Media
问 你 个 问题 ， 你 还是 死	Chat
你 这 个 傻逼	Chat
打开 小 夜灯 调 到 蓝色	Allcontrol
听 一下 最近 的 新闻	News
举重 要 紧紧 扶都	Chat
我 的 快递 发 哪 了 怎么 看 不 见	Shopping
一天到晚 叫 我 来 巡 山	Media
叮当 叮当 打开 窗户	Allcontrol
<number> 是 什么 节日	Time
g <number> 到 南京 高铁	Train
设定 闹钟 <number> 点	Alert
播放 <number> 个 睡前 故事	Media
我 不 是 个 好 男人	Chat
你 是 个 <number> 货	Chat
在 纠结 中 ， 在 回购	Shopping
给予 新 唱 <number> 个 那个 大王 叫 我 来 巡 山	Media
奥飞 娱乐 的 股票 多少 钱	Stock
明年 的 清明节 还 有 多少 天	Time
何子轩 用 英语 怎么 说	Translator
从 南京 到 北京 的 火车 票价 是 多少	Train
明年 二月 有 下雨 吗	Weather
别 找 张娟 的 叫 我 起床	Alert
换 个 行 不 行 ， 臭 死人 啦	Chat
我 的 洗衣液 还有 多久 能 到	Shopping
你 飞到 城市 的 另 <number> 边	Media
你 都 应当 关机	Allcontrol
股票 方正 ， 科技 多少 钱	Stock
奥巴马 翻译 成 英文	Translator
g60 几 点 开车 现在 几 点	Train
请问 芜湖 的 天气	Weather
两 个 小时 以后 喊 我 起床	Alert
给 河南 坠子 河南 坠子	Media
直接 电视 就 打开 了	Allcontrol
介绍 一下 陕西 铁路 工程 职业 技术 学院	Baike
我 要 听 上海 新闻 频道	Media
播放 喜马拉雅 广播 新闻	Media
你 觉得 什么 品牌 药妆 品牌 好	Shopping
放 <number> 首 阿黛拉 的 歌	Media
大声 一点 音量 大声 一点	Allcontrol
查查 端午节 是 几号	Time
去 长春 的 动车 最 晚 几 点 出发	Train
明天 后天号 天气 预报	Weather
我 不 让 你 两 个 小时 以后 叫 我 了	Alert
听 播放 <number> 首 奏鸣曲	Media
不 会 说 可以	Chat
最近 有 什么 优惠 活动 吗	Shopping
好 可惜 龚琳娜 忐忑	Media
京东 今天 股价 多少	Stock
北京 和 纽约 时差 是 是 多少	Time
胡萝卜 的 英文 怎么 说	Translator
订 <number> 张 从 佳木斯 到 北京 的 列车 票	Train
贵州 现在 什么 天气	Weather
<number> 分钟 以后 喊 我	Alert
帮 我 读 <number> 个 故事	Media
我 想 听 马季 的 相声	Media
帮 我 选 好 货 啊	Shopping
女性 朋友 唱 首 歌曲	Media
叮咚 叮咚 放 个 <number> 字 的 歌	Allcontrol
锦 富 技术 股价 多少 钱	Stock
拉萨 几 点 啦	Time
风扇 的 英语 怎么 说	Translator
从 石家庄 到 上海 的 高铁 最早 几 点	Train
后天 南京 的 天气	Weather
讲 <number> 个 笑话 吧 ， 刚才 我 说 的 你 都 不 讲	Media
刘汉良 是 傻逼 玩意	Chat
窗帘 帮 我 找 个 车	Allcontrol
播放 英文 英 新闻	News
你好 ， 你 能 帮 我 查 一下 我 订 的 东西 什么 时候 到	Shopping
美的 在 西双版纳 的 歌曲	Media
腾讯 明天 的 股价	Stock
翻译 现在 几 点 呀	Translator
今天 京 东南 到 上海 虹桥 的 高铁 最早 几 点	Train
今天 长沙 是 什么 天气	Weather
单曲 播放 单曲 循环 播放 大王 叫 我 来 巡 山	Alert
讲 <number> 首 英文 故事	Media
我 怎么 吃 啊	Chat
傻逼 做 ps 比 你 妈 是 个 傻逼逼	Chat
放 首 上海 新闻	News
这 件 衣服 到 哪儿 了	Shopping
添加 到 喜欢 列表	Allcontrol
中国 国贸 跌 多少 了	Stock
今天 农历 日期 多少	Time
近日 京东 呀 ， 英文 怎么 说	Translator
泰安 去 北京 最早 几 点 到 时间	Train
法国 的 天气 怎么样	Weather
到底 有 多 大	Chat
介绍 一下 京东 商城	Baike
今天 的 新闻 是 什么	News
ie 都 不 行 啊	Chat
瑞 的 相声 单口相声	Media
我 购 的 东西 还 没 发货 吗	Shopping
毛宁 唱 两 遍	Allcontrol
北京 现在 京东 时间 是 几 点	Time
翻译 今天 天气 咋样	Translator
北京 到 上海 的 动车 最早几点	Train
先 说说 明天 的 天气	Weather
明早 5:45 叫 我 起床	Alert
帮 我 找 梁宏达 的 故事	Media
你 教 哪个 了	Chat
把 客厅灯 关 了	Allcontrol
就 是 这 <number> 件 帮 我 查 <number> 查 它 到 哪里 了	Shopping
那 就 兄弟 小 苹果	Media
把 音量 调 到 最 低	Allcontrol
北京 到 东京 时差	Time
翻译 一下 燃油 附加费	Translator
北京 到 上海 的 高铁 最晚 几 点 到 到 山海关	Train
半 小时 叫 我 起床	Alert
<number> 请问 1+1 等于 多少	Calculator
播放 郑州 新闻 广播	Media
哈利 和 李红玉 聊聊	Chat
给 我 讲 <number> 段 郭德纲 的 相声	Media
我 的 货 到 哪 了 你 能 查查 吗	Shopping
在 上 励合 压力 大	Media
今天 香港 股市 怎么样	Stock
今天 多少 和 纽约 时差 是 多少	Time
我 不 会 写 用 英语 怎么 说	Translator
泰安 去 北京 最早 开车 到 开车	Train
京东 叮咚 ， 明天 什么 天气	Weather
你 叫 我 九点 起床	Alert
讲 个 中通 快递	Media
有 啥 事 呢 么	Chat
叫 你 唱歌 ， 你 没 听到 是 吗	Chat
甄宓 这 是 pasta	Chat
打开 喜马拉雅 明朝 那些 事 <number> 王 更新	Media
帮 我 选 上 好 货	Shopping
暂且 相 关机 吧	Allcontrol
京东 股票 今年 涨 了 多少	Stock
北京 现在 什么 时间	Time
<number> 用 英文 怎么 说	Translator
上海 上海 最早 几 点 开车	Train
就 这 种 深圳 的 天气	Weather
<number> 分钟 以后 叫 我 起	Alert
<number> + <number> 家 <number> 家 <number> 家 减 <number> 等于 多少	Calculator
你 喜欢 花花 吗	Chat
老 找 不 着 我 想 要 的 老 让 我 换 <number> 个 试试	Chat
介绍 一下 黄河 水利 职业 技术 学院	Baike
今天 的 北京 新闻	News
让 喜马拉雅 多 放 黑 猫 警长 看书 讲 故事	Media
图书 有 什么 促销 的	Shopping
不许 再 说话 了 ， 关机	Allcontrol
今天 大盘 上证 指数	Stock
明天 的 和 东京 的 时差	Time
翻译 腊月 <number> 是 哪天	Translator
北京 到 南昌 高铁	Train
看 一下 天气 预报 杭州	Weather
今 个 上班 ， 早上 <number> 点 前 起床 的 闹钟	Alert
两 只 小 毛驴	Media
<number> <number> <number> <number> <number>	Calculator
我 有 多 happy	Chat
电视 熊出没 之 光头强	Allcontrol
我 想 今天 佛山 新闻	News
我 要 买 大 容量 的 泡茶 的 瓷壶	Shopping
我 告诉 藏 歌曲	Media
股票 云南 城投 的 代码 是 什么	Stock
明天 是 有 农历 几号	Time
树木 用 英语 怎么 说	Translator
g101 次列车 几 点 出发	Train
伦敦 几 点 下雨	Weather
